"","logFC","logCPM","PValue","FDR"
"gene:MD04G1185100",3.49343188142446,3.95904460581595,5.88499433412255e-222,1.71291659037504e-220
"gene:MD11G1314100",-1.42944135009934,5.74727393612353,6.64659238242541e-222,1.93352415246276e-220
"gene:MD12G1142100",2.84227587446763,4.3164531548686,7.75710023612625e-222,2.25533199312864e-220
"gene:MD08G1172400",4.90179895519041,3.57193428669463,8.99575786353535e-222,2.61402350127117e-220
"gene:MD09G1064200",-0.794568886214552,7.41050512045152,1.12615623830704e-221,3.27062809276165e-220
"gene:MD09G1010700",9.07723462206887,3.2412678709133,1.6541616288503e-221,4.80143855075365e-220
"gene:MD11G1155100",3.21183866846307,4.08968385105303,2.54947294950663e-221,7.39613601924803e-220
"gene:MD16G1141400",1.77018234318866,5.32276425980003,7.90487654980379e-221,2.29197962679055e-219
"gene:MD07G1100100",1.40680567677168,5.91729594373359,8.98823757871821e-221,2.60466284691856e-219
"gene:MD07G1007600",1.84832055436818,5.24125555870488,1.02150338136502e-220,2.958545295803e-219
"gene:MD11G1046600",3.07997020138085,4.15588311306617,1.05576756884042e-220,3.05610523316205e-219
"gene:MD15G1077800",4.04817043484809,3.74455015397201,1.24871538415911e-220,3.61264388787358e-219
"gene:MD06G1099100",4.12529281944207,3.71877505624671,2.67281014826809e-220,7.72843640514294e-219
"gene:MD08G1112500",-0.680623859005298,7.84341908680274,3.7831829117477e-220,1.09330876684102e-218
"gene:MD16G1272200",2.81273783561802,4.32006676373125,5.01895941048094e-220,1.4496436925968e-218
"gene:MD08G1103700",7.4377159247731,3.27703106615213,5.95002417048413e-220,1.71762575137112e-218
"gene:MD15G1281700",3.83300353884405,3.82304744172838,6.80797435890493e-220,1.9642197793381e-218
"gene:MD07G1065400",1.89362602074153,5.17196242606778,7.35691916788599e-220,2.12143944140774e-218
"gene:MD07G1092700",-0.749468299071656,7.59519862959921,8.00452468620831e-220,2.30692151079406e-218
"gene:MD10G1316100",-1.20575253777806,6.20707609916379,1.47005975919241e-219,4.23443046201894e-218
"gene:MD08G1137000",1.6609397053065,5.47719524481333,2.14726827440378e-219,6.18171812556385e-218
"gene:MD16G1081700",1.68144821849238,5.43948677792626,2.24970410726907e-219,6.4730847965891e-218
"gene:MD07G1310200",7.79305947561755,3.25643424489069,6.14011862053538e-219,1.76573607505811e-217
"gene:MD17G1047600",1.20229013829247,6.31982512253798,7.83274396066539e-219,2.25126293858013e-217
"gene:MD04G1078200",-1.36897802986059,6.16801057041538,8.22772131384298e-219,2.36349809266554e-217
"gene:MD06G1015000",-0.542707833551175,8.47763083528618,8.44252009279119e-219,2.4238810681214e-217
"gene:MD04G1019300",1.54867518858629,5.50643161083917,1.35390815613628e-218,3.88500925259977e-217
"gene:MD10G1147100",1.46476706007459,5.77348753998229,1.36126595843662e-218,3.9039982552423e-217
"gene:MD01G1214100",2.95870567832798,4.22014505678142,1.43028446985637e-218,4.09970832742907e-217
"gene:MD15G1247900",-0.838297122768684,7.23726368387645,1.80469115306911e-218,5.17008235220087e-217
"gene:MD04G1047300",3.75779962008842,3.8294001970953,1.9810779714243e-218,5.67231451090603e-217
"gene:MD04G1037200",2.53719272987615,4.50762672670538,3.79853487493195e-218,1.08702402516976e-216
"gene:MD03G1029000",4.11354413005815,3.70778320824886,4.39275276482054e-218,1.25638922759978e-216
"gene:MD10G1279400",-1.32500966696083,5.9327733516612,5.04561968697986e-218,1.44233619463959e-216
"gene:MD01G1207000",1.51703424035981,5.56774912372485,6.122978569987e-218,1.74936084918572e-216
"gene:MD04G1198200",1.25733069664805,6.21164365707587,7.96220976282002e-218,2.27360533351863e-216
"gene:MD03G1163600",1.34468124844153,5.89202820043171,9.56715849354828e-218,2.73041940534757e-216
"gene:MD13G1208100",2.9811572787407,4.19674964013839,9.75103547112765e-218,2.78139189714842e-216
"gene:MD16G1083700",2.96068870811616,4.21336069247169,9.87044343473277e-218,2.81393003887157e-216
"gene:MD03G1090700",-2.5378959267001,4.49652521448889,1.54825906144213e-217,4.41149276928793e-216
"gene:MD00G1189200",-1.64467537818518,5.47440791777784,3.61455124463061e-217,1.02934690708997e-215
"gene:MD13G1021600",-0.848159949388919,7.20073119774683,5.19807658198001e-217,1.4795021964933e-215
"gene:MD02G1257400",-0.589775445991427,8.22780909483,8.51772439887053e-217,2.42304909666036e-215
"gene:MD10G1229900",1.76399684540038,5.30600708123791,1.147584268375e-216,3.26278932066663e-215
"gene:MD14G1193400",6.89641955519079,3.28259774915051,1.46343097239252e-216,4.15855673033156e-215
"gene:MD04G1028800",1.88646318499132,5.14012066680338,3.69237347138262e-216,1.04867780966177e-214
"gene:MD10G1147800",1.73797325064034,5.33531733479337,4.58301711830576e-216,1.30093060191908e-214
"gene:MD07G1294700",2.43383726050112,4.58850297178616,7.3840596937492e-216,2.09490420821962e-214
"gene:MD17G1267300",-0.966980403914285,6.93955617011589,9.85657063928902e-216,2.79486769939109e-214
"gene:MD12G1198900",4.46382024319468,3.59597995025298,1.31174469337958e-215,3.71750278740099e-214
"gene:MD08G1211000",2.32289769232173,4.67217106129053,1.69902688883102e-215,4.81247997550143e-214
"gene:MD10G1036200",2.33809197760074,4.80703543476749,2.31871131826028e-215,6.56420577758268e-214
"gene:MD05G1260900",4.37694663746333,3.61375452182875,5.39330026648138e-215,1.52600884846832e-213
"gene:MD07G1249300",3.49064010517181,3.91312917140758,8.34087511033336e-215,2.35874581337315e-213
"gene:MD14G1164800",2.04364531665245,4.94565085734391,1.37999248472753e-214,3.9004385657564e-213
"gene:MD12G1115900",-1.63924025134429,5.51793014093073,1.91706589095569e-214,5.41553144911055e-213
"gene:MD08G1243000",2.9697958367561,4.17795548043761,2.24042069287521e-214,6.32559035133467e-213
"gene:MD06G1038300",-1.5057313219292,5.653358358216,2.58454337813567e-214,7.29327995218048e-213
"gene:MD15G1061300",2.90877209982351,4.21820993496177,2.61794797879673e-214,7.38359328073359e-213
"gene:MD12G1104900",3.46655757829011,3.92028902849769,2.71103062288105e-214,7.6420345313399e-213
"gene:MD14G1000200",-1.87741071089714,5.28863681410574,2.90161752719012e-214,8.17490438042384e-213
"gene:MD15G1404800",2.23205647884561,4.74656000561536,5.61030262875442e-214,1.57978094470442e-212
"gene:MD08G1113500",-1.63053154653767,5.50489135072518,7.3677273046727e-214,2.07353951854719e-212
"gene:MD04G1050100",-0.55009897771903,8.41395728254329,7.80801268921298e-214,2.19627945195617e-212
"gene:MD01G1101700",3.43148686795991,3.93096252107339,1.51694946306243e-213,4.26468185668314e-212
"gene:MD13G1135000",0.609459080884037,8.12564310798547,2.22962797584973e-213,6.26493388781516e-212
"gene:MD02G1165500",2.69409548984734,4.35571268614258,3.00399667030296e-213,8.43630396104623e-212
"gene:MD11G1270200",2.90212556967553,4.21238862371261,3.46647973021542e-213,9.72994185477868e-212
"gene:MD12G1031800",3.64867614921114,3.83572516869737,4.3867223452643e-213,1.23063895325311e-211
"gene:MD09G1259100",3.42757314725346,3.92741347297722,9.31438314050411e-213,2.6116421117136e-211
"gene:MD16G1238600",1.06213989085833,6.90108785662275,1.05432018704405e-212,2.95461748059991e-211
"gene:MD10G1323700",1.11511003770498,6.94548002210294,1.37798066465713e-212,3.85958992218172e-211
"gene:MD02G1029500",1.706284906286,5.38661998340868,1.39890359464516e-212,3.91611329539175e-211
"gene:MD04G1023200",-2.04313307439613,4.93630192133212,1.442990416442e-212,4.03738766862428e-211
"gene:MD03G1236800",1.66435515355545,5.41772921318567,2.10386622772144e-212,5.88335146957882e-211
"gene:MD15G1045000",1.64030694030647,5.45312681728828,2.24384555331709e-212,6.27147102954408e-211
"gene:MD08G1240200",5.52909537841321,3.37929050892619,2.42418686959616e-212,6.77193006829297e-211
"gene:MD13G1101300",1.06287960307761,6.5618377183073,3.16739165059483e-212,8.84337760953e-211
"gene:MD14G1171800",-0.498224973850944,8.67471967622628,4.18321188207993e-212,1.16733744906232e-210
"gene:MD15G1143700",1.18334014315622,6.20945497694047,8.06459338520387e-212,2.24925816884737e-210
"gene:MD03G1291500",3.13629087373185,4.06513166024369,9.51919304852899e-212,2.65355053156695e-210
"gene:MD06G1043100",1.99881114228914,5.11121346108031,1.20700687049681e-211,3.36284993961289e-210
"gene:MD11G1240900",1.23533444527688,6.08728661215236,1.34802787802884e-211,3.75376654250893e-210
"gene:MD15G1275900",1.89832000218454,5.1054676718221,1.98230631230033e-211,5.51708797979059e-210
"gene:MD17G1095000",9.00978587487617,3.17497067297957,2.72285138534267e-211,7.57415110307794e-210
"gene:MD12G1156200",2.58629123864218,4.42530504574689,3.33383258679485e-211,9.26882785767775e-210
"gene:MD09G1094400",3.29146059336816,3.98772748865187,3.53700704178926e-211,9.82851888256096e-210
"gene:MD02G1320400",3.62457822708791,3.83066762696254,6.42992769173507e-211,1.7857862895724e-209
"gene:MD14G1010100",-1.73087477154263,5.4432666179618,7.06902136426407e-211,1.9622487145929e-209
"gene:MD14G1210500",1.67682483905755,5.38791187385038,1.06273713546087e-210,2.94843867760872e-209
"gene:MD07G1181100",2.97044521958579,4.15183380045265,1.38560899734553e-210,3.84218738848584e-209
"gene:MD06G1121900",2.10802812198695,4.87862072253602,1.40452228162544e-210,3.89258589885483e-209
"gene:MD16G1097400",8.23119469295119,3.18689372854478,1.53460717155403e-210,4.2508779850279e-209
"gene:MD16G1261500",-1.24046256950527,6.06597989852951,1.73925482325833e-210,4.8152251251164e-209
"gene:MD02G1033900",-1.06099231058941,7.11154412689718,2.10689782590917e-210,5.83000515405434e-209
"gene:MD14G1081500",0.71889715102911,7.64484865502238,2.3716063153426e-210,6.55903978382193e-209
"gene:MD05G1153300",1.98123653767924,4.98601655315248,3.75671398268305e-210,1.03843213920695e-208
"gene:MD11G1177700",3.32676216833814,3.95672546981632,3.88808152318322e-210,1.07418181044634e-208
"gene:MD06G1186500",-0.63982187599428,8.28780934734817,3.96790121285602e-210,1.09566009354576e-208
"gene:MD04G1120400",5.96012935353181,3.31374279010483,4.1559014754533e-210,1.14697226434789e-208
"gene:MD04G1143400",4.58682010262157,3.52886615695748,5.66183318807501e-210,1.56177167454113e-208
"gene:MD07G1233400",1.22883547210134,6.09072861743123,5.95269837797916e-210,1.64114618480397e-208
"gene:MD14G1145500",1.36243329485848,5.80219363548049,6.441299678084e-210,1.77492469342648e-208
"gene:MD10G1308000",5.51286236126139,3.36361844016493,1.0279987863127e-209,2.83121065216282e-208
"gene:MD16G1079400",2.33461493324991,4.62109100753235,1.22495706989629e-209,3.37189252731733e-208
"gene:MD13G1052600",1.29697658707563,5.93655101658545,1.69992768311285e-209,4.67688502530281e-208
"gene:MD04G1114100",2.82432714452279,4.24030966882007,1.76428971416144e-209,4.85142877031224e-208
"gene:MD08G1117100",-1.02619703078849,6.60586462321396,1.96841513015873e-209,5.40991049399175e-208
"gene:MD06G1063900",1.85632344372166,5.13089262411045,3.01712874171673e-209,8.2878326545251e-208
"gene:MD10G1053000",-1.38756646993174,5.74391419891221,3.57658846436283e-209,9.81951338880583e-208
"gene:MD15G1162300",3.13118531277418,4.049979623704,3.9475076686279e-209,1.08322321514622e-207
"gene:MD01G1083300",-0.425343050558203,9.10234137419752,4.20624264231216e-209,1.15362164949655e-207
"gene:MD07G1246000",3.51720742758121,3.86199071196021,5.70939622464214e-209,1.56506895157927e-207
"gene:MD07G1148300",2.41906551881725,4.54207148941987,6.23265232121842e-209,1.70761722635522e-207
"gene:MD10G1165800",2.28787954205852,4.66010428501713,7.11673424784825e-209,1.94882492713273e-207
"gene:MD05G1202200",4.58022020382002,3.52260725072572,7.71087561016427e-209,2.11042703972846e-207
"gene:MD10G1242900",2.45880100612897,4.52024754087897,7.98778385020261e-209,2.18508147325486e-207
"gene:MD13G1160500",-0.532733282803998,8.46539417244274,4.39897461901887e-208,1.20272846232076e-206
"gene:MD15G1106500",4.42062616994101,3.5551679453699,5.30903527939876e-208,1.45079704492627e-206
"gene:MD15G1423300",2.30990577580346,4.63566361433905,6.10158625418541e-208,1.66651351958567e-206
"gene:MD17G1207100",2.27076859262741,4.67922237905026,6.88660692628154e-208,1.87995101397006e-206
"gene:MD17G1139400",1.73272732929381,5.331294311339,8.82398270205052e-208,2.40758236776434e-206
"gene:MD03G1296100",5.43394150648671,3.36711585542648,1.06094227727096e-207,2.89323457319275e-206
"gene:MD13G1031000",2.86882690743804,4.19969521169678,1.25645873188276e-207,3.42464547691104e-206
"gene:MD09G1000200",2.55774574375493,4.41857937758262,1.63199981667351e-207,4.44593503776745e-206
"gene:MD09G1008100",6.6536093945813,3.2526577093117,2.43460181816388e-207,6.62897958140325e-206
"gene:MD05G1062600",1.64621627066019,5.40927311697202,2.75799076094724e-207,7.50563419623933e-206
"gene:MD09G1096300",1.60371954475342,5.4723331383388,4.10874655189385e-207,1.11758330012085e-205
"gene:MD11G1156800",1.33777167384695,6.12650410939194,4.80563382674938e-207,1.30646357554943e-205
"gene:MD15G1163900",-2.58982264636724,4.39224769419724,8.5005185743432e-207,2.3097673886112e-205
"gene:MD06G1148800",-2.36123559773265,4.56892844034601,1.78628331092972e-206,4.85120330081074e-205
"gene:MD10G1208700",2.04833621257996,4.94037795599042,2.07634229208937e-206,5.63604574508932e-205
"gene:MD02G1269900",2.38192375161784,4.568895094274,3.99054986377956e-206,1.08264192574896e-204
"gene:MD10G1264000",2.98263164771295,4.11694527698523,4.13810642350746e-206,1.12209702253063e-204
"gene:MD02G1088500",1.81295606999928,5.18490173179583,4.33490257320978e-206,1.17485661158097e-204
"gene:MD05G1209300",3.73572978231164,3.75259523582064,7.01098141167408e-206,1.89915855486956e-204
"gene:MD06G1201900",2.77837134190316,4.24601956941309,7.46437292094283e-206,2.02093681839551e-204
"gene:MD09G1175500",2.20287397789399,4.7492428444891,8.31728845915563e-206,2.25070349217202e-204
"gene:MD06G1225300",-1.96445894520692,5.14933300186291,1.27132554107106e-205,3.43851181341687e-204
"gene:MD11G1294500",4.78121229378643,3.45683690172446,1.29335387268644e-205,3.49629813425707e-204
"gene:MD09G1076200",2.36142422523489,4.59373682666053,1.37924350703685e-205,3.7265718137618e-204
"gene:MD05G1347400",2.62305702330352,4.35922953315071,3.10768644523965e-205,8.3923446394462e-204
"gene:MD17G1283400",1.6394978445225,5.47273858524324,3.53270601942063e-205,9.5352327620401e-204
"gene:MD07G1043600",4.27057857847238,3.57647398065482,3.70689455596954e-205,1.00002724182296e-203
"gene:MD15G1145100",2.81115578788449,4.22111201527901,5.62293301645445e-205,1.51615087024961e-203
"gene:MD10G1044100",4.35252084666831,3.55823105410303,6.25440838924257e-205,1.68555826702628e-203
"gene:MD09G1051000",1.34311722421609,5.80670804409305,6.70928500400256e-205,1.80722369967364e-203
"gene:MD02G1173900",-1.02544264365834,6.60030273627273,8.61583517254375e-205,2.31959041773931e-203
"gene:MD17G1049800",-0.812194152403057,7.52814464512852,9.2175707268065e-205,2.48032600868623e-203
"gene:MD04G1183100",1.96441156421661,5.05486042166529,1.2807322203788e-204,3.44452310224367e-203
"gene:MD12G1002400",3.53320185849837,3.82940058832891,1.74018135217112e-204,4.67782388862677e-203
"gene:MD09G1198500",3.08151450081723,4.04780209565172,3.13579177357317e-204,8.42510412277243e-203
"gene:MD11G1174300",-1.86261857726995,5.14424525424777,3.33907693873257e-204,8.96671368766264e-203
"gene:MD14G1160800",-6.29520800433687,3.23747030942119,4.11823848734126e-204,1.10534359318507e-202
"gene:MD17G1266600",2.61791151246517,4.3548324196546,4.28138603686484e-204,1.14854822467085e-202
"gene:MD08G1143400",3.69599377709019,3.75393166668089,6.52395310948102e-204,1.74926187568449e-202
"gene:MD17G1188900",2.19963726412261,4.70846728044653,7.36429547335382e-204,1.97357879857802e-202
"gene:MD09G1016300",0.804562572713849,7.30279592076096,1.56025738977951e-203,4.17925520540179e-202
"gene:MD08G1179600",3.07412472969943,4.04124929697851,2.30824650496912e-203,6.17965629028307e-202
"gene:MD00G1035000",1.4426573618435,5.59596852620651,3.45783964592103e-203,9.25265960251248e-202
"gene:MD07G1306500",2.13764090907438,4.76589859027288,4.10237217390153e-203,1.09717652547536e-201
"gene:MD11G1179700",1.39624101885211,5.68588338858826,4.45520457258776e-203,1.19093737639559e-201
"gene:MD15G1380800",-1.30106754660864,6.02505461681934,4.8138844957327e-203,1.2861655632697e-201
"gene:MD16G1040200",2.18934799919844,4.73442524614325,5.170169724156e-203,1.38065782998335e-201
"gene:MD07G1148200",1.82991928873102,5.15486580436607,5.64814000833223e-203,1.50753315880289e-201
"gene:MD05G1316400",-0.91935268573973,7.10513726537207,5.94669712022011e-203,1.58641756609777e-201
"gene:MD15G1120700",2.19541360686991,4.70501672641139,8.79469589592474e-203,2.34500028436282e-201
"gene:MD09G1146600",2.28695458094762,4.61669066680021,9.48266947765829e-203,2.52716256150165e-201
"gene:MD13G1213100",2.04411329769388,4.86260474557544,1.1603234149941e-202,3.09073824394968e-201
"gene:MD14G1143800",1.92509673614437,4.99960052573462,1.23440658640878e-202,3.28641281038797e-201
"gene:MD05G1164300",1.16638692080517,6.18489457249163,1.46352564272721e-202,3.89444025848012e-201
"gene:MD00G1100600",2.78666685884003,4.21530269328161,2.55086986863882e-202,6.7844391196107e-201
"gene:MD11G1205900",1.39333371102895,5.6837812911107,5.54310295646964e-202,1.47353222291918e-200
"gene:MD07G1304000",2.32045844180867,4.59149681549158,5.9018936906799e-202,1.56811977400579e-200
"gene:MD15G1304000",-1.38300286967539,5.71366892532234,9.63360373745268e-202,2.55833783845414e-200
"gene:MD03G1285800",1.37430876598604,5.72013151838199,1.00288855724422e-201,2.66197007537078e-200
"gene:MD08G1084800",2.04520590435683,4.85390647995792,1.29983678019195e-201,3.44842513199717e-200
"gene:MD15G1243500",3.48834900450469,3.8357253882934,1.84142247880637e-201,4.88277842909636e-200
"gene:MD11G1164200",3.2913252483516,3.91193280453112,2.85263679540204e-201,7.5603475993115e-200
"gene:MD08G1030900",-1.28287947470355,5.90597227790651,3.50142535032076e-201,9.27517199403653e-200
"gene:MD03G1216500",-1.04147184596383,6.52284544901242,3.51258275875583e-201,9.30005659033841e-200
"gene:MD05G1269300",2.67110166234913,4.28906025522243,3.6384286323095e-201,9.62841768673534e-200
